age,education,default,balance,housing,loan,contact,campaign,pdays,previous,marital_type,job_type,poutcome_type,y
40,2,0,0.0029675814211417694,1,0,0,5,364,8,1,4,0,0
26,1,0,0.007239100133391286,1,0,0,2,999,0,2,0,3,0
33,1,0,0.0106563151031909,1,0,0,2,999,0,1,6,3,0
22,1,0,0.003537117249441705,1,0,0,2,999,0,2,7,3,0
32,1,0,0.0020233509689602976,1,0,0,2,999,0,2,1,3,0
37,1,0,0.0026378501521260173,1,0,0,2,999,0,2,0,3,0
24,1,0,0.021297642421426538,1,0,0,2,999,0,2,1,3,0
33,1,0,0.04428890454279762,1,0,0,2,999,0,2,4,3,0
26,1,0,0.00034471905397101364,1,0,0,6,367,1,2,1,1,0
28,0,0,0.0063847963909413824,1,0,0,3,999,0,2,1,3,0
24,1,0,0.007613794757272823,1,0,1,3,374,1,2,8,1,0
46,0,0,0.0017385830548103296,1,0,0,4,341,3,1,7,0,0
32,1,0,-0.0045113232715337,1,0,0,2,999,0,2,9,3,0
32,1,0,0.007763672606825437,1,0,0,7,999,0,2,6,3,0
33,1,0,-0.005440565938759911,1,0,0,2,999,0,2,9,3,0
48,1,0,-0.0047061644759520994,1,0,0,5,999,0,0,1,3,0
30,1,0,2.9975569910522925e-05,1,0,1,9,999,0,2,0,3,0
30,1,0,0.027532560962815304,1,0,0,2,999,0,2,1,3,0
35,1,0,-0.0029376058512312463,1,0,0,2,999,0,2,9,3,0
35,1,0,0.003372251614933829,1,0,0,5,999,0,2,9,3,0
38,1,0,-0.0036270439591732737,1,0,0,3,278,6,2,9,2,1
29,0,0,0.0011840350114656554,1,0,0,4,356,2,1,1,0,0
38,2,0,-0.002982569206097031,1,0,0,3,999,0,0,4,3,0
23,1,0,0.020877984442679215,1,1,0,8,999,0,2,7,3,0
27,1,0,0.004376433206936347,1,0,1,4,999,0,2,9,3,0
36,0,0,0.023201091110744743,1,1,0,2,999,0,1,1,3,0
25,1,0,0.0018135219795866369,1,0,0,3,356,3,1,7,1,0
24,1,1,-0.021192727926739707,1,1,0,2,999,0,2,7,3,0
31,1,0,0.016846270289713885,1,0,0,4,999,0,2,1,3,0
37,1,0,-0.0017685586247208525,1,0,0,2,999,0,1,1,3,0
29,2,0,0.010821180737698775,1,0,1,4,999,0,2,4,3,0
35,1,0,0.01077621738283299,1,0,0,3,368,3,2,7,0,1
43,2,0,0.007778660391780699,1,0,0,6,999,0,1,7,3,0
31,1,0,0.010596363963369854,1,0,0,2,999,0,2,1,3,0
42,1,0,0.017460769472879605,1,0,0,6,999,0,1,7,3,0
38,1,0,0.014628078116335187,1,0,0,8,308,3,1,9,2,0
26,1,0,0.003537117249441705,1,1,0,2,999,0,2,0,3,0
27,1,0,0.00851306185458851,1,0,0,6,999,0,2,8,3,0
28,1,0,0.0,1,1,0,5,999,0,2,0,3,1
38,1,0,0.010641327318235638,1,0,0,2,999,0,0,7,3,0
29,2,0,0.007448929122764947,1,0,0,3,298,6,2,10,2,1
20,1,0,0.001139071656599871,1,0,0,2,999,0,2,1,3,1
28,1,0,0.016681404655206008,1,0,0,1,108,2,1,1,1,0
46,2,0,0.09968375773744398,0,0,0,1,60,1,2,4,0,0
42,1,0,0.005485529293625695,1,0,0,1,106,1,1,1,0,1
45,1,0,0.0059501506272388,1,1,0,1,95,2,0,0,2,1
31,1,0,0.03375249171924881,0,0,0,1,999,0,2,7,3,0
37,2,0,0.055799523388438424,0,0,0,1,999,0,1,4,3,1
58,2,0,0.06378801276959278,0,0,0,1,999,0,0,4,3,0
32,2,0,0.024355150552299875,0,0,0,1,109,1,2,9,0,1
27,1,0,0.028851486038878313,0,0,0,1,999,0,2,8,3,0
59,1,0,0.001588705205257715,0,0,0,1,999,0,1,0,3,1
45,1,0,0.009037634328022662,0,0,0,1,999,0,1,1,3,0
31,2,0,0.18895100493098124,0,0,0,1,999,0,2,4,3,0
45,1,0,0.10447984892312766,0,0,0,1,999,0,1,0,3,0
24,2,0,0.047915948501970895,0,0,0,1,999,0,2,4,3,0
33,2,0,0.0012140105813761785,1,0,0,1,186,1,1,4,0,0
27,2,0,0.005650394928133571,0,0,0,1,999,0,2,4,3,0
39,1,0,0.0002697801291947063,1,0,0,1,999,0,1,4,3,0
38,1,0,0.12131113142788627,0,0,0,7,999,0,1,6,3,0
30,2,0,0.013144287405764302,0,0,0,2,108,3,1,4,0,0
54,2,0,0.017805488526850616,1,0,0,1,999,0,1,9,3,0
36,1,0,0.000809340387584119,0,0,0,1,999,0,2,9,3,0
55,1,0,0.02254162857271324,1,0,0,2,999,0,1,4,3,1
39,1,0,0.03396232070862247,0,0,0,1,93,4,1,9,2,0
43,1,0,0.04907000794352603,1,0,0,1,95,1,2,10,0,0
36,2,0,0.007344014628078117,0,0,0,1,999,0,2,4,3,0
29,2,0,0.003971763013144287,0,0,0,1,999,0,2,4,3,1
37,1,0,0.01969394943121356,1,0,0,1,14,9,1,0,0,0
49,2,0,0.005650394928133571,0,0,0,1,59,2,1,10,0,0
37,1,0,0.023126152185968436,1,0,0,1,10,6,1,7,0,1
59,2,0,0.033557650514830416,0,0,0,1,999,0,1,4,3,1
47,1,0,0.052742015257565084,0,1,1,1,999,0,1,9,3,0
51,2,0,0.0,1,0,0,1,999,0,1,4,3,0
36,1,0,0.007598806972317561,1,0,0,1,999,0,2,1,3,0
27,1,0,0.02963085085655191,1,0,0,1,999,0,0,9,3,1
34,2,0,0.00014987784955261462,0,0,0,1,999,0,1,0,3,0
59,2,1,0.0,0,0,0,1,999,0,0,4,3,0
31,1,0,0.009861962500562042,0,0,0,1,999,0,2,7,3,0
28,1,0,0.0886677357953268,0,0,0,1,63,5,2,8,0,0
39,2,0,0.0,1,0,0,1,93,3,2,4,2,1
58,0,0,0.010791205167788252,0,0,1,1,94,4,0,5,2,0
59,1,0,0.0,0,0,0,1,999,0,2,7,3,0
58,0,0,0.017895415236582186,1,0,0,1,310,1,0,5,1,0
60,1,0,0.008632964134230602,0,0,0,1,999,0,1,1,3,0
33,1,0,0.0012889495061524858,0,0,0,1,999,0,2,8,3,0
43,1,0,0.03214879872903584,0,0,0,1,183,3,1,7,0,1
39,1,0,0.0017385830548103296,0,0,0,2,999,0,1,9,3,1
39,2,0,0.00932240224217263,0,0,0,2,184,1,1,4,0,0
54,2,0,0.007658758112138607,0,0,0,2,94,3,1,4,0,0
45,2,0,0.004661201121086315,1,1,0,1,999,0,2,4,3,0
36,2,0,0.0049759446051468054,1,0,0,7,999,0,1,4,3,0
26,1,0,0.009292426672262107,0,0,0,1,94,1,2,8,2,1
35,2,0,0.0,0,0,0,1,999,0,1,4,3,0
44,1,0,0.044678586951634416,1,1,0,1,101,2,1,9,0,0
39,2,0,0.004601249981265269,0,0,0,2,999,0,2,4,3,1
43,1,0,0.11543591972542377,0,0,0,1,95,2,0,4,2,1
27,2,0,0.05594940123799104,1,0,0,1,98,6,2,8,2,1
46,1,0,0.02069813102321608,1,0,0,3,379,1,1,7,0,0
32,1,0,0.05984622532635902,0,0,0,2,999,0,2,7,3,1
46,1,0,0.00798848938115436,0,0,0,1,999,0,2,0,3,0
29,2,0,0.0064147719608519055,0,0,0,2,999,0,2,4,3,1
32,2,0,0.00034471905397101364,0,0,0,2,999,0,2,4,3,0
36,2,0,0.014283359062364174,1,0,0,1,94,2,2,10,1,0
42,0,0,0.07958513811243836,1,0,0,2,186,1,1,4,2,1
28,1,0,0.02296128655146056,0,0,0,1,107,5,2,9,0,0
53,1,0,0.03760435245275101,0,0,1,2,999,0,1,1,3,1
57,1,0,0.008588000779364818,1,1,0,2,999,0,1,9,3,0
30,2,0,0.014972797170306201,0,0,0,3,999,0,2,2,3,0
36,2,0,0.003821885163591673,0,0,0,2,92,2,1,4,1,1
26,2,0,0.03036525231935972,0,0,0,1,999,0,1,9,3,0
40,2,0,1.4987784955261463e-05,1,0,1,3,999,0,1,0,3,0
38,2,0,0.07255586696842074,0,0,0,3,999,0,2,4,3,0
27,2,0,0.00923247553244106,1,0,0,1,101,1,2,4,1,1
39,1,0,0.03309302918121731,0,0,1,2,999,0,2,10,3,0
29,2,0,0.11357743439097136,0,0,0,3,999,0,2,4,3,0
21,0,0,0.023920504788597294,0,0,0,2,999,0,2,8,3,0
31,1,0,0.00830323286521485,1,0,0,3,103,2,2,0,0,0
35,1,0,0.027127890769023246,1,0,0,2,999,0,2,0,3,0
43,1,0,0.010986046372206652,1,0,0,1,187,3,2,0,2,1
39,1,0,0.005770297207775663,0,0,0,1,999,0,0,9,3,0
54,0,0,0.003866848518457457,0,0,1,1,88,1,1,1,0,0
29,1,0,0.003971763013144287,1,0,0,1,999,0,2,0,3,0
32,1,0,0.04464861138172389,0,0,0,1,999,0,2,9,3,0
38,1,0,0.0016486563450787608,0,0,0,1,999,0,1,3,3,0
42,1,0,0.014897858245529893,1,0,0,5,999,0,1,9,3,0
37,2,0,0.01097105858725139,0,0,0,1,999,0,1,9,3,0
47,1,0,0.0,1,0,0,1,999,0,1,9,3,0
32,2,0,0.12024699869606272,0,0,0,1,97,1,1,9,1,0
27,2,0,0.0017685586247208525,0,0,0,1,999,0,2,8,3,0
32,1,0,0.0004646213336131053,0,0,0,1,999,0,1,0,3,0
33,1,0,0.03871344853944036,0,0,0,1,108,1,2,9,0,0
28,2,0,0.03751442574301944,0,0,0,1,999,0,2,6,3,1
49,2,0,0.027622487672546873,1,0,0,1,999,0,1,9,3,0
29,1,0,0.008902744263425308,0,0,0,1,999,0,2,9,3,0
60,2,0,0.006579637595359782,0,1,0,1,321,1,0,5,0,1
29,1,0,0.008842793123604262,0,0,0,1,999,0,2,9,3,1
35,1,0,0.0030575081308733382,1,0,0,1,999,0,2,9,3,1
26,2,0,0.008498074069633248,0,0,0,1,999,0,2,1,3,1
26,1,0,0.010326583834175148,0,0,0,2,999,0,2,8,3,1
28,2,0,0.007224112348436024,0,0,0,1,999,0,1,10,3,1
34,2,0,0.009172524392620014,0,0,0,1,999,0,2,9,3,0
35,1,0,0.007703721467004391,1,0,0,1,185,1,1,0,1,0
54,1,0,0.01946913265688464,1,0,0,1,999,0,1,9,3,0
26,2,0,0.0774718604337465,1,0,0,1,35,2,2,8,0,1
26,2,0,0.08604487342815605,0,0,0,1,999,0,2,8,3,0
20,1,0,0.002428021162752357,0,0,0,2,999,0,2,8,3,0
36,2,0,0.008423135144856942,0,0,0,1,999,0,1,7,3,0
35,2,0,0.04478350144632125,1,0,0,1,999,0,2,4,3,0
34,2,0,0.16814795941307834,0,0,0,1,999,0,1,3,3,0
35,2,0,0.037259633398779995,1,0,0,1,999,0,2,4,3,0
36,2,0,0.020668155453305557,0,0,0,1,186,1,2,4,0,1
33,2,0,0.011645508910238156,0,1,0,1,999,0,0,0,3,0
33,2,0,0.008543037424499033,0,0,0,1,999,0,1,7,3,0
28,2,0,0.005785284992730924,0,0,0,1,999,0,2,9,3,1
28,2,0,0.0,1,0,0,1,40,2,2,9,0,1
30,2,0,0.007508880262585993,1,1,0,1,999,0,1,0,3,0
49,1,0,0.014568126976514141,0,0,0,2,999,0,0,9,3,0
28,2,0,0.01434331020218522,0,0,0,2,999,0,2,4,3,1
44,1,0,0.0004046701937920595,0,0,0,1,999,0,1,7,3,0
56,2,0,0.004211567572428471,0,0,0,1,83,2,1,5,2,0
37,1,0,0.0,1,0,0,1,999,0,1,0,3,0
30,1,0,0.002338094453020788,1,0,0,4,363,5,2,9,0,0
50,1,0,0.009607170156322597,0,0,0,3,999,0,0,7,3,0
40,1,0,0.004676188906041576,0,0,0,7,999,0,1,9,3,1
37,0,0,0.0,0,0,0,1,999,0,1,2,3,0
34,1,0,0.0011240838716446097,1,1,0,1,999,0,1,0,3,0
24,1,0,0.0025029600875286643,0,1,0,1,96,2,2,1,2,1
34,1,0,0.010851156307609298,1,0,0,1,999,0,1,4,3,0
31,2,0,0.0017535708397655911,1,0,0,1,999,0,2,0,3,0
38,2,0,0.001393864000839316,1,0,0,1,272,4,1,4,0,0
30,1,0,0.006159979616612461,0,0,0,1,999,0,2,1,3,0
56,2,0,0.19625005620419358,0,0,0,1,999,0,0,5,3,1
34,2,0,0.07622787428245979,0,0,0,4,999,0,2,4,3,1
55,1,0,0.005890199487417754,0,1,0,1,999,0,1,5,3,0
30,1,0,0.017460769472879605,0,0,0,1,35,2,1,0,0,0
45,1,0,0.08616477570779814,0,0,1,1,999,0,1,9,3,0
28,2,0,0.012035191319074955,1,0,0,1,999,0,1,8,3,0
31,1,0,0.12928463302408538,0,0,0,1,111,1,2,0,0,0
46,0,0,0.0,0,0,1,2,999,0,1,3,3,0
28,1,0,0.010596363963369854,1,0,0,1,999,0,2,0,3,1
37,2,0,0.013489006459735315,1,0,0,1,18,3,1,4,0,0
39,2,0,0.0036869950989943195,1,0,0,1,306,8,1,4,0,0
34,2,0,0.011195875361580312,0,0,0,1,999,0,2,4,3,0
38,1,0,0.011315777641222404,1,0,0,1,97,1,1,0,2,0
36,1,0,0.01579712534284558,1,0,0,1,999,0,1,0,3,0
37,2,0,0.03313799253608309,1,0,0,1,999,0,1,6,3,0
37,1,0,0.0069843077891518415,1,1,0,1,999,0,1,7,3,1
32,1,0,0.002278143313199742,1,0,0,2,999,0,2,7,3,1
33,1,0,0.00553049264849148,0,0,0,2,103,1,1,4,2,0
43,1,0,0.024160309347881475,0,0,0,2,353,1,0,9,1,1
28,1,0,0.0069843077891518415,1,0,0,2,999,0,1,4,3,0
36,2,0,0.013653872094243192,1,1,0,2,21,3,1,9,0,1
55,2,0,0.007433941337809685,0,0,0,1,999,0,1,4,3,0
31,1,0,0.012934458416390642,1,0,0,3,111,6,2,9,0,0
33,1,0,0.06690547204028717,1,0,0,1,999,0,2,1,3,0
29,2,0,0.003567092819352228,0,0,0,2,88,1,1,0,0,1
54,1,0,0.023395932315163143,0,0,0,3,186,2,1,10,0,1
39,1,0,0.017670598462253263,0,0,0,1,999,0,1,7,3,1
35,1,0,0.0004046701937920595,1,0,0,1,305,1,2,9,1,1
29,1,0,8.992670973156877e-05,0,0,0,1,999,0,2,9,3,1
32,2,0,0.009802011360740995,1,0,0,4,999,0,2,9,3,1
34,2,0,0.004990932390102067,0,0,0,1,999,0,1,4,3,0
37,2,0,0.11420692135909234,0,0,1,3,999,0,1,10,3,0
27,1,0,0.00379190959368115,0,0,0,2,999,0,2,8,3,1
32,2,0,0.01056638839345933,1,0,0,2,35,4,2,9,0,1
27,2,0,0.17778510513931145,0,0,1,5,101,1,2,9,2,0
33,2,0,0.0016336685601234992,1,1,0,2,10,7,2,9,0,1
40,0,0,-0.004646213336131053,1,1,0,2,363,5,1,1,0,0
48,2,0,0.08526550861048246,0,0,0,2,103,1,2,4,2,0
60,2,0,0.0030724959158285998,0,0,0,2,999,0,1,4,3,0
37,1,0,0.04368939314458716,0,0,0,2,999,0,1,7,3,0
32,2,0,0.01404355450307999,0,0,0,1,190,1,1,4,0,0
24,2,0,0.017670598462253263,0,0,0,1,105,1,2,6,0,0
40,1,0,0.005440565938759911,1,1,0,1,104,2,1,4,0,0
24,1,0,0.3578783291617332,0,0,0,1,97,1,2,8,2,1
35,1,0,0.0021282654636471275,1,0,0,2,19,3,2,1,0,0
42,1,0,0.01597697876230872,0,0,0,1,104,3,1,9,2,0
34,2,0,0.010476461683727761,0,0,0,1,999,0,2,4,3,0
55,2,0,0.0006294869681209814,0,0,0,1,999,0,1,4,3,0
30,2,0,0.023530822379760494,1,0,0,1,999,0,1,9,3,0
32,2,0,0.03507141679531182,0,0,0,1,97,2,2,9,2,0
30,2,0,0.004796091185683668,0,0,0,1,999,0,2,4,3,0
52,1,0,0.0763028132072361,0,0,0,1,999,0,1,10,3,0
56,1,0,0.005080859099833635,1,0,0,1,98,3,1,2,1,0
30,2,0,0.006159979616612461,0,0,0,1,35,1,2,9,0,0
32,1,0,0.014912846030485155,1,0,0,1,999,0,2,7,3,0
58,1,0,0.050943481062933706,0,0,0,1,97,7,1,9,1,1
44,2,0,0.035446111419193356,0,1,0,3,999,0,1,4,3,0
43,2,0,0.0011840350114656554,0,0,0,1,999,0,1,4,3,1
26,1,0,0.12012709641642062,0,0,0,1,999,0,2,8,3,0
25,1,0,0.010716266243011946,0,0,0,1,999,0,2,8,3,0
26,2,0,0.0036420317441285353,0,0,0,1,999,0,1,4,3,1
36,2,0,0.011285802071311881,0,0,0,5,40,4,1,4,0,0
31,1,0,0.0020683143238260818,0,0,0,1,285,2,2,9,1,1
40,1,0,0.019319254807332025,0,0,0,2,999,0,1,10,3,0
29,1,0,0.013833725513706329,0,0,0,1,999,0,2,7,3,0
30,1,0,0.010596363963369854,0,0,0,1,999,0,2,9,3,0
27,1,0,0.006070052906880892,0,0,0,1,999,0,2,9,3,0
31,2,0,0.012230032523493353,1,0,0,1,40,1,2,4,0,0
33,1,0,0.07182146550561293,0,0,0,3,999,0,2,9,3,0
25,2,0,0.024010431498328863,1,0,0,1,999,0,2,4,3,0
37,1,0,0.1694069333493203,0,0,0,2,999,0,1,0,3,0
30,2,0,0.01405854228803525,0,0,0,2,105,1,2,4,1,0
47,1,0,0.0001199022796420917,0,0,1,1,999,0,1,1,3,0
25,2,0,0.019738912786079345,0,0,0,1,999,0,2,4,3,1
51,0,0,0.02162737369044229,0,0,0,1,97,10,1,2,2,0
34,2,0,0.0007044258928972887,0,0,0,1,999,0,1,4,3,0
45,1,0,0.01558729635347192,0,0,1,5,999,0,1,10,3,0
33,2,0,0.02664828165045488,0,0,0,1,103,1,1,4,2,0
54,1,0,0.017340867193237512,0,0,0,2,999,0,1,7,3,0
34,2,0,0.01211013024385126,0,0,0,2,97,1,2,4,1,0
58,1,0,0.0010191693769577793,0,0,0,2,999,0,1,10,3,0
27,2,0,0.0031024714857391224,0,0,1,4,999,0,2,4,3,0
26,2,0,0.00839315957494642,0,0,1,2,999,0,2,6,3,0
35,2,0,0.12033692540579428,1,0,0,1,285,4,1,9,2,0
25,2,0,0.003612056174218012,0,0,0,1,999,0,2,8,3,0
58,1,0,0.040676848368579606,0,0,0,1,287,2,1,5,0,1
60,2,0,5.995113982104585e-05,1,0,0,3,358,2,0,5,0,0
35,1,0,0.025374319929257656,1,0,0,1,105,1,2,9,2,0
30,1,0,0.005770297207775663,0,0,0,2,97,2,1,4,1,0
54,2,0,0.09752551670388633,0,0,0,1,999,0,1,9,3,0
34,2,0,0.3458581256276135,0,0,0,2,35,6,1,9,1,1
48,2,0,0.2692405689363169,1,0,0,2,96,3,0,4,1,1
41,2,0,0.05648896149638045,1,0,0,1,999,0,1,4,3,0
25,2,0,0.0032973126901575216,0,0,0,1,999,0,2,0,3,0
27,0,0,0.003342276045023306,0,0,0,1,999,0,2,10,3,0
26,2,0,0.03252349335291737,1,0,0,1,29,1,2,0,0,0
32,2,0,0.0040017385830548105,0,0,0,1,999,0,0,9,3,0
58,0,0,0.013908664438482637,0,0,0,1,999,0,1,5,3,0
43,2,0,0.0034172149697996135,1,0,0,1,113,1,1,4,0,0
26,1,0,0.06461234094213217,0,0,0,1,999,0,1,0,3,0
24,1,0,0.0021882166034681736,0,0,0,1,40,1,1,8,0,0
59,2,0,0.0012140105813761785,0,0,0,1,999,0,0,4,3,0
36,1,0,0.23208585003222373,0,0,0,1,42,1,1,9,2,0
31,1,0,0.002697801291947063,0,0,0,1,70,2,1,9,2,0
52,1,0,0.0029226180662759852,1,0,0,1,98,2,1,9,0,0
60,2,0,0.012679666072151197,0,0,1,1,999,0,1,5,3,1
43,2,0,0.0005395602583894126,0,0,0,1,102,2,0,4,0,0
28,2,0,0.012065166888985478,0,0,0,1,99,1,2,6,2,0
59,2,0,0.02744263425308374,0,0,0,2,98,2,1,4,0,0
28,2,0,0.005035895744967852,0,0,0,1,999,0,2,0,3,0
25,2,0,0.007943526026288575,0,0,0,1,999,0,2,4,3,0
50,2,0,0.03949281335711395,0,0,0,2,999,0,1,4,3,0
21,1,0,0.005395602583894126,0,0,0,2,999,0,2,9,3,1
25,2,0,0.004886017895415236,0,0,0,1,999,0,2,8,3,1
57,2,0,0.005245724734341511,0,0,0,6,112,3,1,6,0,0
60,2,0,0.3160624091365537,1,0,0,1,999,0,1,4,3,0
51,2,0,0.008737878628917433,0,0,0,1,999,0,1,4,3,0
26,1,0,0.0014987784955261462,0,0,0,1,999,0,2,8,3,1
31,2,0,0.03291317576175417,1,0,0,2,999,0,1,4,3,0
34,2,0,0.0,0,0,0,1,999,0,2,4,3,0
49,1,0,0.0,1,0,0,1,999,0,2,9,3,0
34,2,0,0.0,0,0,0,1,188,1,1,3,0,0
46,2,0,0.0,0,0,0,1,999,0,1,4,3,0
60,1,0,0.01630671003132447,1,0,0,1,999,0,1,0,3,0
38,1,0,0.053596319000014984,0,0,0,1,999,0,1,4,3,1
30,2,0,0.0024879723025734027,0,0,0,1,999,0,2,6,3,0
32,2,0,0.06128505268206412,0,0,0,7,287,3,1,9,0,0
46,1,0,0.03748445017310892,0,0,0,1,999,0,1,9,3,0
34,2,0,0.0,1,1,0,2,98,1,2,4,1,0
44,2,0,0.00963714572623312,0,0,0,3,999,0,2,9,3,0
34,2,0,0.0,0,0,0,1,999,0,1,9,3,0
29,1,0,0.01701113592422176,1,0,0,2,98,1,1,7,2,0
32,2,0,0.0061449918316571995,1,0,0,2,999,0,1,4,3,0
36,2,0,0.009517243446591028,0,0,0,1,102,1,2,0,0,0
32,1,0,0.010671302888146161,0,0,0,1,999,0,1,9,3,0
36,1,0,0.0021582410335576506,0,0,0,1,308,2,2,9,0,0
55,1,0,0.0032523493352917374,1,1,0,1,999,0,0,9,3,0
25,1,0,0.004556286626399484,0,0,0,2,999,0,2,8,3,1
26,2,0,0.000584523613255197,0,0,0,3,999,0,2,8,3,1
21,1,0,0.0024579967326628796,0,0,0,1,999,0,2,1,3,0
53,0,0,0.009816999145696257,1,0,0,2,999,0,1,1,3,0
56,0,0,0.00034471905397101364,0,0,1,4,999,0,0,7,3,0
34,1,0,0.03264339563255946,1,0,0,1,999,0,2,9,3,0
28,1,0,0.0,1,1,0,1,999,0,1,0,3,0
28,1,0,0.0022032043884234347,1,1,0,1,999,0,1,0,3,0
29,2,0,0.04356949086494507,1,0,0,1,999,0,2,4,3,0
25,1,0,4.4963354865784384e-05,0,0,0,1,999,0,2,8,3,1
34,2,0,0.006025089552015108,0,0,0,1,999,0,1,4,3,0
28,1,0,0.09818497924191784,0,0,0,1,77,1,2,9,0,0
33,2,0,0.016141844396816596,0,0,0,2,999,0,2,0,3,0
26,2,0,0.003821885163591673,0,0,0,2,999,0,2,8,3,0
60,2,0,0.05187272373015992,0,0,0,2,112,2,1,5,0,0
29,2,0,0.011915289039432862,0,0,0,1,999,0,2,8,3,0
25,1,0,0.02768243881236792,0,0,0,2,999,0,2,9,3,0
60,2,0,0.02359077351958154,0,0,0,2,349,1,1,4,0,0
32,2,0,0.004676188906041576,0,0,0,2,98,2,2,4,2,1
47,1,0,0.25513706329341584,0,0,0,2,97,4,2,3,1,0
29,2,0,0.23169616762338693,0,0,0,3,97,7,2,4,2,0
25,2,0,0.013578933169466885,0,0,0,1,999,0,1,0,3,1
21,1,0,0.007853599316557006,0,0,0,1,999,0,2,0,3,1
34,2,0,0.038293790560693035,1,0,0,2,999,0,2,4,3,0
32,2,0,0.0001199022796420917,1,0,0,2,999,0,1,4,3,0
24,1,0,0.018494926634792644,0,0,0,2,999,0,2,9,3,0
41,2,0,0.016201795536637642,0,0,0,3,999,0,2,6,3,1
50,2,0,0.012634702717285413,0,1,0,3,999,0,1,0,3,0
44,2,0,0.030470166814046552,0,0,0,1,999,0,2,9,3,0
47,2,0,0.03415716191304087,1,1,0,1,999,0,1,0,3,0
30,1,0,0.014732992611022016,1,0,0,2,999,0,2,0,3,1
29,2,0,0.03454684432187767,0,0,0,2,999,0,1,6,3,0
56,1,0,0.012799568351793288,0,0,0,1,999,0,0,4,3,0
47,1,0,0.033452736020143585,0,0,0,1,103,1,0,0,2,1
37,1,0,0.029480973006999294,0,0,0,1,212,1,1,0,2,1
27,2,0,0.001199022796420917,0,0,0,2,999,0,2,4,3,0
34,1,0,0.021072825647097615,1,0,0,1,999,0,1,0,3,1
60,1,0,0.02882151046896779,0,0,0,1,999,0,0,5,3,0
26,2,0,0.0023231066680655266,1,0,0,4,43,5,2,4,1,0
27,2,0,0.00010491449468683023,0,0,0,2,999,0,2,4,3,0
49,0,0,0.07550846060460724,1,0,1,1,999,0,1,3,3,0
37,1,0,0.02336595674525262,0,0,0,1,999,0,1,0,3,0
27,1,0,0.00410665307774164,0,0,0,1,999,0,2,8,3,0
28,1,0,0.0023530822379760497,0,0,0,3,999,0,2,0,3,1
50,1,0,0.0011540594415551325,0,0,0,2,999,0,1,7,3,0
58,0,1,-0.0035221294644864434,0,1,1,2,999,0,1,5,3,0
24,2,0,0.0,1,0,0,2,999,0,2,0,3,1
51,1,0,0.03502645344044604,1,0,0,2,41,5,1,3,2,0
26,1,0,0.03760435245275101,0,0,0,3,97,3,2,0,2,1
43,2,0,0.017805488526850616,0,0,0,2,999,0,1,4,3,0
30,1,0,0.01539245514905352,1,0,0,2,114,1,2,0,2,0
39,1,0,0.007568831402407038,0,0,0,4,999,0,1,9,3,0
25,2,0,0.006444747530762429,0,1,0,2,999,0,2,4,3,0
37,1,0,0.00010491449468683023,1,0,0,7,105,1,1,0,1,0
24,1,0,0.00574032163786514,0,0,0,1,999,0,2,1,3,0
60,1,0,0.030919800362704395,0,0,0,1,99,2,0,3,0,0
25,2,0,0.01211013024385126,0,0,0,2,999,0,2,4,3,0
32,1,0,0.15417934383477466,1,0,0,4,188,1,1,1,0,1
32,1,0,0.0,0,0,0,2,999,0,2,10,3,0
25,1,0,0.0013788762158840546,0,0,0,1,999,0,2,8,3,0
30,2,0,0.08031953957524618,0,0,0,1,98,1,2,4,2,1
54,2,0,0.005755309422820401,0,1,0,1,999,0,2,6,3,1
45,2,0,0.0,0,0,0,1,999,0,2,4,3,0
39,1,0,0.05202260157971254,1,0,0,1,999,0,1,2,3,0
51,1,0,0.033557650514830416,0,0,0,1,999,0,1,3,3,0
35,1,0,0.02050328981879768,0,0,0,1,41,2,1,9,1,1
26,1,0,0.0,0,0,0,2,999,0,2,8,3,0
32,1,0,0.024714857391226152,0,0,0,2,999,0,2,0,3,0
54,2,0,0.046102426522384256,0,0,0,2,999,0,0,5,3,1
43,2,0,0.020023680700229314,1,1,0,2,309,1,1,4,0,0
25,1,0,0.006369808605986121,0,0,0,1,999,0,2,0,3,0
46,2,0,0.032958139116619954,0,0,1,1,999,0,1,4,3,0
24,1,0,0.0028776547114102006,0,0,0,1,999,0,2,1,3,0
44,2,0,0.11717450278023411,0,0,0,1,999,0,1,4,3,1
36,2,0,0.0032523493352917374,0,0,0,1,999,0,1,4,3,0
56,1,0,0.0617196984457667,0,0,1,1,999,0,2,0,3,1
38,1,0,0.03660017086074849,0,0,0,1,100,3,2,9,2,0
25,2,0,0.0033272882600680447,0,0,0,1,999,0,2,4,3,0
23,1,0,0.020353411969245064,0,0,0,2,999,0,2,0,3,0
28,2,0,0.0,0,0,1,2,999,0,2,4,3,0
42,2,0,0.003911811873323241,0,0,0,5,999,0,1,4,3,0
21,1,0,0.03394733292366721,0,0,0,4,99,2,2,1,2,0
26,2,0,0.19644489740861198,1,0,0,2,999,0,2,8,3,0
58,1,0,0.0029376058512312463,0,1,0,3,999,0,1,3,3,0
54,2,0,0.0008243281725393804,1,0,0,2,999,0,0,4,3,0
25,2,0,0.011390716565998712,1,0,0,3,89,2,2,0,0,1
55,1,0,0.028057133436249458,0,0,0,3,103,5,0,0,2,0
32,1,0,0.06503199892087948,1,1,0,2,999,0,2,1,3,0
25,1,0,0.004151616432607425,0,0,0,2,999,0,2,8,3,1
39,1,0,0.0038068973786364113,0,0,0,4,999,0,2,1,3,0
